product_id,full_price,discounted,current_price,product_url,description,ratings,reviews
DX7615-601,57,True,38.97,https://www.nike.com/t/star-runner-4-big-kids-road-running-shoes-6TLZQr/DX7615-601,"Because ice-cream trucks, games of tag and races to the end of the street and back can only wait for so long, we made it easy for you to slip the Star Runner on and get going. Soft cushioning in the midsole provides a comfortable, springy feel so every skip, hop and stride you take is one closer to the finish line. The tread grabs at pavement, grass and gravel to give you extra grip while a rubber-wrapped toe toughens up the construction so you can go further in the same pair of Star Runners.Shown: Fierce Pink/Black/Playful Pink/WhiteStyle: DX7615-601",4.5 Stars,94
DX9176-107,95,True,71.97,https://www.nike.com/t/gamma-force-womens-shoes-4TR9Xf/DX9176-107,"Layers upon layers of dimensional style—that's a force to be reckoned with. Offering both comfort and versatility, these kicks are rooted in heritage basketball culture. Collar materials pay homage to vintage sport while the subtle platform elevates your look, literally. The Gamma Force is forging its own legacy: court style that can be worn all day, wherever you go.Shown: Sail/Sea Glass/Coconut Milk/Light SilverStyle: DX9176-107",4.6 Stars,381
DH3162-100,70,False,70.0,https://www.nike.com/t/court-legacy-mens-shoes-75ljqX/DH3162-100,"Honoring a history rooted in tennis culture, the Nike Court Legacy brings you a time-tested staple. Its pebbled upper, heritage stitching and retro Swoosh design let you blend sport and fashion. And, you get to do good by looking good.Shown: White/Desert Ochre/BlackStyle: DH3162-100",4.6 Stars,312
FN6344-001,120,False,120.0,https://www.nike.com/t/dunk-low-next-nature-se-womens-shoes-8Dk7Jr/FN6344-001,"The Dunk returns with classic construction, throwback hoops flair and seasonal colors. Channeling '80s style back onto the streets, its padded, low-cut collar lets you take your game anywhere—in comfort. Plus, this special edition includes metallic charms so you can personalize your kicks.Shown: Sea Glass/Vapor Green/Sail/Light SilverStyle: FN6344-001",5 Stars,4
DJ6525-002,32,False,32.0,https://www.nike.com/t/alpha-huarache-4-keystone-little-big-kids-baseball-cleats-9XHQMk/DJ6525-002,"These game-changers aren’t your grandaddy’s old-school metal spikes. With a design that’s more street sneaker than clunky cleat, you can swing, slide, sprint and strut in true style and comfort. Let the baseball world know what kind of bat-wielding beast you are in a ride that’s plushy smooth, but not at the expense of looking too tame when you break into your home run trot around the bags.Shown: Black/Pure Platinum/WhiteStyle: DJ6525-002",4.9 Stars,107
DM0822-104,90,False,90.0,https://www.nike.com/t/juniper-trail-2-next-nature-mens-trail-running-shoes-lFQ3lS/DM0822-104,"Break away from the norm and dash up that tempting trail in the Nike Juniper Trail 2. Durable material on top and tough traction on the bottom give you a consistent, confident ride for those off-road runs calling your name. It's built for earthy terrain and unbeaten paths, with reliable traction that'll help keep you on course. This special design is part of our ongoing #IYKYK series. It traverses the Pyrenees mountains via the GR 11, using the coastal lighthouses as your guide from the Mediterranean Sea to the Cantabrian Sea.Shown: White/Pure Platinum/University Gold/BlackStyle: DM0822-104",4.4 Stars,165
DH5131-101,115,True,87.97,https://www.nike.com/t/air-max-dawn-womens-shoes-224mWf/DH5131-101,"Rooted to sporty track DNA, the Air Max Dawn is thoughtfully crafted with Air cushioning to deliver a feel-good forecast for your day. Soft synthetic suede and airy textile blend vintage running vibes with modern design. The plush foam in the midsole slants at the heel for added energy while the outsole pattern gives your style traction.Shown: White/Total Orange/BlackStyle: DH5131-101",4.6 Stars,64
DZ3307-003,100,True,60.97,https://www.nike.com/t/air-max-1-big-kids-shoes-qTLjtC/DZ3307-003,"With its easygoing lines, heritage track look and of course, visible Air cushioning, the Nike Air Max 1 is the perfect finish to any outfit. The rich mixture of materials adds depth while making it a durable and lightweight shoe for everyday wear.Shown: Neutral Grey/White/Black/University RedStyle: DZ3307-003",4.6 Stars,47
DV5458-004,47,True,36.97,https://www.nike.com/t/court-borough-low-recraft-baby-toddler-shoes-vHk7xr/DV5458-004,"Start your little ones off on the right foot with the Nike Court Borough. Made for the long haul, this recrafted legend uses a combination of durable materials on the upper and outsole to achieve a classic look with an easy on and off strap for entry. Plus, a redesigned toe box and midfoot give their feet a little extra room so they can charge through the day in comfort.Shown: Black/Bronzine/Light Armory Blue/Playful PinkStyle: DV5458-004",4.9 Stars,123
DM3413-005,150,True,89.97,https://www.nike.com/t/pegasus-turbo-mens-road-running-shoes-pnz45r/DM3413-005,"Let this esteemed stallion help you log the hard miles. Complete with lighter, responsive, repurposed foam and a feather upper, this motley-colored mare is made to help you increase tempo without sacrificing comfort as you push toward a personal best. This immortal is responsibly constructed with at least 50% recycled material by weight while maintaining its tried-and-true everyday ethos.Shown: Black/WhiteStyle: DM3413-005",4.3 Stars,321
FB2065-500,130,True,98.97,https://www.nike.com/t/juniper-trail-2-gore-tex-womens-waterproof-trail-running-shoes-XmqHnc/FB2065-500,"The Juniper Trail 2 has waterproof GORE-TEX on the upper, grippy traction and a soft, cushiony midsole. It helps keep your toes dry when the trail conditions are splashy and sleety.Shown: Purple Ink/Wolf Grey/Luminous Green/Platinum VioletStyle: FB2065-500",4.3 Stars,52
DV5457-004,57,True,45.97,https://www.nike.com/t/court-borough-low-recraft-little-kids-shoes-qkBKXR/DV5457-004,"Start little ones off on the right foot with new Court Borough. Made for the long haul, this ""recrafted"" legend uses a combination of durable materials on the upper and outsole to achieve a classic look made in a whole new way. A redesigned toe box and midfoot give feet a little extra room so littles can run, jump and play just a bit longer and harder in comfort.Shown: Black/Bronzine/Light Armory Blue/Playful PinkStyle: DV5457-004",4.9 Stars,234
DM1120-012,70,True,48.97,https://www.nike.com/t/legend-essential-3-next-nature-mens-workout-shoes-Kbdqcx/DM1120-012,"Meet the trainer versatile enough to withstand the rigors of a fast-paced group class or a heavy day in the weight room. Equipped with a flat heel, high-abrasion materials and a flexible sole, it provides comfort and support that's ready to hit the gym. See the specks on the outsole? That means it's constructed with at least 8% Nike Grind material, made from scraps from the footwear manufacturing process.﻿Shown: Smoke Grey/Monarch/Light Smoke GreyStyle: DM1120-012",4.3 Stars,50
DZ3308-102,80,True,49.97,https://www.nike.com/t/air-max-1-easyon-little-kids-shoes-mx0nl8/DZ3308-102,"Made for kids (and their squirmy feet), these Air Max Shoes have a Nike EasyOn system that makes putting them on a breeze. The laces are just for show—the top loop combines with a hook-and-loop strap to create a wide opening while still looking like traditional laces.Shown: Pale Ivory/Melon Tint/White/Football GreyStyle: DZ3308-102",3.7 Stars,6
CZ1884-004,100,True,79.97,https://www.nike.com/t/free-run-5-mens-road-running-shoes-Xp40hf/CZ1884-004,"Made from at least 20% recycled material by weight, the sock-like boot of this Nike Free is designed to transition from running to training to your everyday routine. With a breathable knit upper, it combines the flexibility you love with a secure design that will help keep you close to the ground for that barefoot feeling. New cushioning is lighter, softer and more responsive than previous versions so you can keep moving in comfort whether you’re on the pavement or track.Shown: Black/Off Noir/BlackStyle: CZ1884-004",4.6 Stars,470
DM0821-104,90,False,90.0,https://www.nike.com/t/juniper-trail-2-next-nature-womens-trail-running-shoes-JqVdzv/DM0821-104,"Break away from the norm and dash up that tempting trail in the Nike Juniper Trail 2. Durable material on top and tough traction on the bottom give you a consistent, confident ride for those off-road runs calling your name. It's built for earthy terrain and unbeaten paths, with reliable traction that'll help keep you on course. This special design is part of our ongoing #IYKYK series. It traverses the Pyrenees mountains via the GR 11, using the coastal lighthouses as your guide from the Mediterranean Sea to the Cantabrian Sea.Shown: White/Pure Platinum/University Gold/BlackStyle: DM0821-104",4.5 Stars,98
FJ3446-001,80,False,80.0,https://www.nike.com/t/jordan-1-low-alt-se-little-kids-shoes-l7wQtK/FJ3446-001,"Grownups can inspire some amazing drip. With pastel pink textiles and a sweet floral pattern, these low tops pay homage to the wallpaper in MJ's mom's house. And the hook-and-loop alternative closure helps your little one get out the door in a flash.Shown: Platinum Violet/Anthracite/Red Stardust/SailStyle: FJ3446-001",2.5 Stars,2
DX6482-600,110,True,82.97,https://www.nike.com/t/free-rn-nn-womens-road-running-shoes-XkgH7L/DX6482-600,"If it’s freedom you crave, this road runner can help turn you loose. Feathery and flexible, its barefoot feel and Flyknit upper will have you freewheeling with joy, ready to go a few more strides.Shown: Pink Foam/Pink Oxford/Platinum Tint/WhiteStyle: DX6482-600",4.5 Stars,58
DR2670-104,160,False,160.0,https://www.nike.com/t/infinityrn-4-womens-road-running-shoes-k1GRZP/DR2670-104,"Maximum cushioning provides elevated comfort for everyday runs. Experience a soft, rocker-shaped platform made with new ReactX foam underfoot and an ultra-comfortable collar and tongue for a snug feel. Plus, a water-resistant membrane was added to this version to help keep you dry.Shown: White/Sail/Coconut Milk/ChromeStyle: DR2670-104",4.6 Stars,369
DV4022-001,105,True,62.97,https://www.nike.com/t/wio-10-mens-road-running-shoes-mWSTws/DV4022-001,"Responsive cushioning provides a springy ride for everyday runs. Experience energy return with encapsulated Nike Air cushioning and an accommodating fit with an elastic midfoot band. Plus, a revamped toe box offers improved comfort and fit.Shown: Black/Black/Anthracite/BlackStyle: DV4022-001",4.3 Stars,184
DJ7883-009,140,False,140.0,https://www.nike.com/t/structure-25-mens-road-running-shoes-BTNKXc/DJ7883-009,"Supportive cushioning provides steadiness for everyday runs. Experience a stable platform without sacrificing performance with a combination of Cushlon 3.0 foam and a Zoom Air unit. Plus, a higher stack height makes it more comfortable, stable, and supportive than ever.Shown: Light Iron Ore/Total Orange/Atmosphere Grey/Thunder BlueStyle: DJ7883-009",4.4 Stars,73
DH3159-100,60,False,60.0,https://www.nike.com/t/court-royale-2-womens-shoe-pgRlMB/DH3159-100,"The '70s brought along a court icon that's not going anywhere. Built to outlast every trend, we intentionally replaced high-impact leather with recycled and synthetic leather to minimize impact. A quick fix to your rotation, add this pair made with at least 20% recycled content by weight to your wardrobe.Shown: White/White/WhiteStyle: DH3159-100",4.3 Stars,10
DV6840-004,210,False,210.0,https://www.nike.com/t/air-vapormax-2023-flyknit-womens-shoes-gZhc8N/DV6840-004,"Breathe in. Breath out. This Air is better than that. With the first 1-piece Air unit to run the entire length of a shoe, the Air VaporMax 2023 Flyknit lets you walk on unbelievable cushioning. And up top, stretchy and supportive Flyknit keeps it breezy and light. Bonus—it's made with at least 20% recycled materials by weight. Now that's fresh!Shown: Black/Rapid Teal/Aquamarine/Metallic SilverStyle: DV6840-004",4.5 Stars,171
FD2292-003,85,True,63.97,https://www.nike.com/t/interact-run-womens-road-running-shoes-v5LlQl/FD2292-003,"Can you see the future? Fast-forward your footsteps in the cutting-edge Nike Interact Run. It’s set up with all the running goodness you need: a lightweight Flyknit upper, soft foam midsole and comfort where it counts. Scan the QR code on the tongue with your phone, and check out our online introduction into the Nike Interact Run’s ins and outs.Shown: Black/Anthracite/WhiteStyle: FD2292-003",4.8 Stars,107
DZ3356-106,200,True,110.97,https://www.nike.com/t/air-jordan-xxxviii-fundamental-basketball-shoes-7qLMW4/DZ3356-106,"Black, white and red. What is it about this color combination that hits so hard? Maybe it’s in our DNA—they’re the first three colors babies can see, after all. Maybe it’s the iconic connection to Jordan Brand heritage, as close to a bloodline as a colorway can get. Or maybe they just look really good together.Shown: White/Siren Red/BlackStyle: DZ3356-106",4.6 Stars,121
FN0332-001,130,False,130.0,https://www.nike.com/t/free-golf-nn-golf-shoes-rK2wQk/FN0332-001,"A blast from the past, the Nike Free Golf uses some of our favorite running footwear technology to make it even more functional than before. It's our lowest-to-the-ground golf shoe, offering freedom when you’re on the hoof or housing an approach shot from deep.Shown: Black/Iron Grey/Volt/WhiteStyle: FN0332-001",0 Stars,0
DH3393-006,105,True,63.97,https://www.nike.com/t/superrep-go-3-flyknit-next-nature-womens-workout-shoes-hSZBdX/DH3393-006,"The new Nike SuperRep Go 3 Flyknit is a radical design story rooted in innovation. Made with at least 20% recycled content by weight, the zoned Flyknit construction wraps your foot in 360 degrees of comfort and support. A finely ground, reclaimed foam midsole gives you responsive cushioning for high-impact training. The lightweight, packable design lets you keep them close, no matter where your next workout takes you.Shown: Light Silver/Pale Ivory/Guava Ice/Pink OxfordStyle: DH3393-006",4.2 Stars,233
DR2695-102,80,False,80.0,https://www.nike.com/t/run-swift-3-mens-road-running-shoes-KtXxs0/DR2695-102,"No matter the run, the Swift 3 will be there with undying support and devotion. It can help you get out the door for an easy 3 at the end of the day or an intense 2-mile there-and-back with a modified design that’s supportive, durable and comfortable all around. They’ll help you conquer short distances, sure, but also get you from point A to point B as you navigate the ever-changing rhythms of everyday life.Shown: White/Summit White/Platinum Tint/BlackStyle: DR2695-102",4.7 Stars,175
DZ2617-005,150,False,150.0,https://www.nike.com/t/metcon-9-mens-workout-shoes-Tc42zx/DZ2617-005,"Whatever your ""why"" is for working out, the Metcon 9 makes it all worth it. We improved on the 8 with a larger Hyperlift plate and added rubber rope wrap. Sworn by some of the greatest athletes in the world, intended for lifters, cross trainers, go-getters and it’s still the gold standard that delivers day after day.Shown: Football Grey/Light Armory Blue/Ashen Slate/SundialStyle: DZ2617-005",4.3 Stars,111
DZ7273-600,220,True,165.97,https://www.nike.com/t/air-vapormax-moc-roam-mens-shoes-SfMBB4/DZ7273-600,"Perfect for the VaporMax fanatic and the slip-on enthusiast alike, the Moc Roam is up for anything and built to last. The lightweight materials and VaporMax Air cushioning will have you feel like you're floating, while the utilitarian design keeps it simple and balanced.Shown: Dark Team Red/Dragon Red/Dark Team Red/BlackStyle: DZ7273-600",5 Stars,1
DR2665-010,160,False,160.0,https://www.nike.com/t/infinityrn-4-mens-road-running-shoes-hlqHFQ/DR2665-010,"Maximum cushioning provides elevated comfort for everyday runs. Experience a soft, rocker-shaped platform made with new ReactX foam underfoot and an ultra-comfortable collar and tongue for a snug feel. Plus, a water-resistant membrane was added to this version to help keep you dry.Shown: Platinum Tint/Thunder Blue/Summit White/Total OrangeStyle: DR2665-010",4.6 Stars,369
FJ2563-100,160,True,134.97,https://www.nike.com/t/phantom-gx-2-pro-fg-low-top-soccer-cleats-wbCCWn/FJ2563-100,"Serious about your game? We made this for you. In the middle of the storm, with chaos swirling all around you, you’ve calmly found the final third of the field, thanks to your uncanny mix of on-ball guile and grace. Go finish the job in the Phantom GX 2 Pro. Take your skills to the next level with some of Nike’s greatest innovations, like a stretchy Flyknit upper and Nike Cyclone 360 traction helping guide your unscripted agility.Shown: White/Metallic Gold Coin/BlackStyle: FJ2563-100",4.3 Stars,3
DJ5961-700,75,True,60.97,https://www.nike.com/t/mercurial-superfly-9-club-multi-ground-high-top-soccer-cleats-1ZgF9b/DJ5961-700,Instantly tilt the field in the bold design of the light and low-to-the-ground Superfly 9 Club MG. Fast is in the Air.Shown: Lemonade/BlackStyle: DJ5961-700,4.3 Stars,64
FB1276-300,110,True,65.97,https://www.nike.com/t/free-rn-nn-mens-road-running-shoes-mtjPzd/FB1276-300,"If it’s freedom you crave, this road runner can help turn you loose. Feathery and flexible, its barefoot feel and Flyknit upper will have you freewheeling with joy, ready to go a few more strides.Shown: Geode Teal/Purple Ink/Burgundy Crush/Sea GlassStyle: FB1276-300",4.2 Stars,38
DZ2906-001,170,True,74.97,https://www.nike.com/t/cosmic-unity-3-team-basketball-shoes-fkw45p/DZ2906-001,"Better for your game, designed with sustainability in mind—two things you care about—the Cosmic Unity 3 has a secure, lightweight design for a low-to-the-ground feel. It gives you cloud-like cushioning for explosive speed and quick changes in direction, the difference-makers in a game that’s becoming more extraterrestrial.Shown: Wolf Grey/White/WhiteStyle: DZ2906-001",4.4 Stars,5
FZ1318-060,150,True,82.97,https://www.nike.com/t/zion-3-z-3d-basketball-shoes-CghHWs/FZ1318-060,"Zion’s got a thing for nostalgia, and the Z-3D brings that love to life. The shoe itself is designed with court-ready tech designed to help you stay low, stay contained, and explode skyward with a cushioned return to earth.Shown: Football Grey/Flash Crimson/Chlorine Blue/BlackStyle: FZ1318-060",4.3 Stars,3
DD9294-002,75,True,60.97,https://www.nike.com/t/downshifter-12-womens-road-running-shoes-ZJlqCr/DD9294-002,"Take those first steps on you running journey in the Nike Downshifter 12. It's got a supportive fit and a stable ride, with a lightweight feel that easily transitions from your workout to hanging out. This one continues our sustainability journey with a design made from at least 20% recycled content by weight. Your trek begins. Lace up and hit the road.Shown: Black/Dark Smoke Grey/Iron Grey/BlackStyle: DD9294-002",4.4 Stars,309
DZ2616-300,160,True,95.97,https://www.nike.com/t/metcon-9-amp-mens-workout-shoes-qFBS2f/DZ2616-300,"Whatever your ""why"" is for working out, the Metcon 9 makes it all worth it. We improved on the 8 with a larger Hyperlift plate and added rubber rope wrap. Sworn by some of the greatest athletes in the world, intended for lifters, cross trainers, go-getters and it’s still the gold standard that delivers day after day.Shown: Dusty Cactus/Glacier Blue/Laser Orange/Fierce PinkStyle: DZ2616-300",4.3 Stars,111
DV4344-700,60,True,49.97,https://www.nike.com/t/tiempo-legend-10-club-multi-ground-low-top-soccer-cleats-tDmM45/DV4344-700,"Even Legends find ways to evolve. Whether you’re starting out or just playing for fun, the latest iteration of these Club cleats gets you on the field without compromising on quality. Synthetic leather conforms to your foot and doesn't overstretch, giving you better control. Lighter and sleeker than any other Tiempo to date, the Legend 10 is for any position on the field, whether you're sending a pinpoint pass through the defense or tracking back to stop a breakaway.Shown: Lemonade/Metallic Gold Coin/BlackStyle: DV4344-700",4.8 Stars,25
FB9609-023,100,True,70.97,https://www.nike.com/t/infinity-ace-next-nature-golf-shoes-Q57Wdv/FB9609-023,"Your game and swing can’t be pigeonholed into 1 box. The all-new Infinity Ace supports your individuality, the inner independence that allows you to go for the green when the book says go for a layup. With supersoft cushioning around sensitive areas, like the ankle and midfoot, it’s a shoe that's ready for 18.Shown: Phantom/Oil Green/Sail/EarthStyle: FB9609-023",3.6 Stars,5
DC3728-003,70,True,48.97,https://www.nike.com/t/revolution-6-mens-road-running-shoes-B5GJnS/DC3728-003,"Here's to new beginnings between you and the pavement. Lace up the 100% recycled laces and set the pace at the start of your running journey with the plush feel of the Nike Revolution 6. We know comfort is key to a successful run, so we made sure your steps are cushioned and flexible for a soft ride. It's an evolution of a favorite, with a breathable design made with at least 20% recycled content by weight.Shown: Black/Iron Grey/WhiteStyle: DC3728-003",4.2 Stars,686
FV0174-400,55,True,33.97,https://www.nike.com/t/tatum-1-baby-toddler-shoes-3VRcbk/FV0174-400,"Before they can put up points, your MVP's gotta put on the shoes. The Tatum 1 is designed for easy entry, so kids can help put on their own shoes and get to playtime extra quick. Lightweight, durable and secure, they've got little feet covered with every big step.Shown: Lagoon Pulse/Psychic Purple/White/Pink BlastStyle: FV0174-400",4.5 Stars,2
DV4023-010,105,True,78.97,https://www.nike.com/t/wio-10-womens-road-running-shoes-TVcjsT/DV4023-010,"Responsive cushioning provides a springy ride for everyday runs. Experience energy return with encapsulated Nike Air cushioning and an accommodating fit with an elastic midfoot band. Plus, a revamped toe box offers improved comfort and fit.Shown: Platinum Violet/White/Photon Dust/Pacific MossStyle: DV4023-010",4.7 Stars,212
DQ3984-001,160,True,89.97,https://www.nike.com/t/air-max-tw-mens-shoes-rQl8pF/DQ3984-001,"So you're in love with the classic look of the '90s, but you got a thing for today's fast-paced culture. Meet the Air Max TW. Inspired by the treasured franchise that brought Nike Air cushioning to the world and laid the foundation for the track-to-street aesthetic, its eye-catching design delivers a 1-2 punch of comfort and fashion. Ready to highlight any ‘fit, its lightweight upper pairs angular and organic lines to create an entrancing haptic effect. The contrasting colorways make it easy to style. And if you’re ready for the next step, the 5 windows underfoot deliver a modern edge to visible Air cushioning.Shown: Black/Black/White/WhiteStyle: DQ3984-001",4.6 Stars,197
DD9284-400,75,True,44.97,https://www.nike.com/t/flex-experience-run-11-mens-road-running-shoes-GQV9kN/DD9284-400,"Comfortably zen, just like every run should be. With the Nike Flex Experience Run 11, we created a lightweight, clean design that feels as good as it looks. The shoes are supportive in all the right ways with movement so natural, you'll swear you've been wearing them for years.Shown: Midnight Navy/Dark Obsidian/WhiteStyle: DD9284-400",4.6 Stars,294
DV3337-005,160,False,160.0,https://www.nike.com/t/air-max-dn-shoes-27XkSQ/DV3337-005,"Say hello to the next generation of Air technology. The Air Max Dn features our Dynamic Air unit system of dual-pressure tubes, creating a reactive sensation with every step. This results in a futuristic design that’s comfortable enough to wear from day to night. Go ahead—Feel the Unreal.Shown: Pure Platinum/White/Black/Hyper RoyalStyle: DV3337-005",4.6 Stars,43
DZ2537-101,150,False,150.0,https://www.nike.com/t/metcon-9-womens-workout-shoes-xMlsHx/DZ2537-101,"Whatever your ""why"" is for working out, the Metcon 9 makes it all worth it. We improved on the 8 with a larger Hyperlift plate and added rubber rope wrap. Sworn by some of the greatest athletes in the world, intended for lifters, cross trainers, go-getters and it’s still the gold standard that delivers day after day.Shown: White/Volt/Barely Volt/Bright CrimsonStyle: DZ2537-101",4.3 Stars,70
DV4333-700,150,True,115.97,https://www.nike.com/t/tiempo-legend-10-pro-firm-ground-low-top-soccer-cleats-6WjcMh/DV4333-700,"Even Legends find ways to evolve. Made for those serious about their game, the latest iteration of these Pro cleats has all-new FlyTouch Pro engineered leather. Softer than natural leather, it conforms to your foot and works with All Conditions Control (a grippy texture even in wet weather), so you can dictate the pace of your game. Lighter and sleeker than any other Tiempo to date, the Legend 10 is for any position on the field, whether you're sending a pinpoint pass through the defense or tracking back to stop a breakaway.Shown: Lemonade/Metallic Gold Coin/BlackStyle: DV4333-700",4.6 Stars,39
DH2987-111,80,True,63.97,https://www.nike.com/t/court-vision-low-next-nature-mens-shoes-M967RF/DH2987-111,"In love with the classic look of '80s basketball but have a thing for the fast-paced culture of today's game? Meet the Nike Court Vision Low. A classic remixed with at least 20% recycled materials by weight, its crisp upper and stitched overlays keep the soul of the original style. The plush, low-cut collar keeps it sleek and comfortable for your world.Shown: White/White/MalachiteStyle: DH2987-111",4.7 Stars,989
FD6058-101,92,True,64.97,https://www.nike.com/t/infinity-flow-big-kids-running-shoes-2fM32q/FD6058-101,"What separates the Infinity Flow from the rest of the pack? For starters, we stacked it with soft and bouncy foam to help absorb impact and cushion your every stride. Plus, a breathable mesh upper helps keep your feet cool as you burn through each mile.Shown: White/Picante Red/Tart/BlackStyle: FD6058-101",4.6 Stars,21
FB8987-002,130,False,130.0,https://www.nike.com/t/air-max-dn-big-kids-shoes-SjtGM9/FB8987-002,"Say hello to the next generation of Air technology. The Air Max Dn features our Dynamic Air unit system of dual-pressure tubes, creating a bouncy sensation with every step. This results in a futuristic design that's comfortable enough to wear all day. Go ahead—Feel the Unreal.Shown: Particle Grey/Smoke Grey/Wolf Grey/BlackStyle: FB8987-002",5 Stars,20
FJ9510-101,105,False,105.0,https://www.nike.com/t/wio-11-womens-road-running-shoes-slS3PS/FJ9510-101,"Responsive cushioning provides a balanced ride for everyday runs. Experience energy return with a combination of Cushlon 3.0 foam and a full-length Nike Air unit in the midsole. Plus, an elastic midfoot band and spacious forefoot provide an accommodating, comfortable fit.Shown: White/White/Lilac Bloom/Lilac BloomStyle: FJ9510-101",5 Stars,1
DC3729-003,70,True,46.97,https://www.nike.com/t/revolution-6-womens-road-running-shoes-6QLh9B/DC3729-003,"Made with at least 20% recycled material by weight, old materials find new beginnings. Now you can find yours. Set the pace at the start of your running journey with the plush feel of the Nike Revolution 6. We know comfort is key to a successful run, so we made sure your steps are cushioned and flexible for a soft ride. It's an evolution of a favorite, with a breathable design.Shown: Black/Dark Smoke Grey/Cool Grey/WhiteStyle: DC3729-003",4.4 Stars,415
DM8968-002,170,False,170.0,https://www.nike.com/t/zoom-fly-5-mens-road-running-shoes-jGsdSl/DM8968-002,Bridge the gap between your weekend training run and race day in a durable design that can be deployed not just at the starting line of your favorite race but in the days and months after your conquest. It offers comfort and reliability but with a propulsive sensation that’ll help you feel fast and fresh. That kind of versatility is uncommon in the running arena. But who said you can’t have it all?Shown: Black/Sail/Metallic Gold GrainStyle: DM8968-002,4.4 Stars,192
FQ7875-400,130,False,130.0,https://www.nike.com/t/free-golf-nn-golf-shoes-wide-3MqmrK/FQ7875-400,"A blast from the past, the Nike Free Golf uses some of our favorite running footwear technology to make it even more functional than before. It's our lowest-to-the-ground golf shoe, offering freedom when you’re on the hoof or housing an approach shot from deep.Shown: Game Royal/Football Grey/White/Deep Royal BlueStyle: FQ7875-400",4.5 Stars,2
DX9042-401,60,False,60.0,https://www.nike.com/t/tanjun-easyon-little-kids-shoes-x6LQ77/DX9042-401,"Littles start the day on the right foot with the Nike Tanjun EasyOn. The lace area lifts up so kids can easily step into the shoe and secure it with a hook-and-loop closure. No tying needed! A wide base, flexible grooves and foam underfoot all work together so they can run, jump and play with confidence.Shown: Game Royal/White/WhiteStyle: DX9042-401",4.9 Stars,32
FJ2575-100,170,True,153.97,https://www.nike.com/t/phantom-luna-2-pro-fg-high-top-soccer-cleats-2zSsv5/FJ2575-100,"Serious about your game? We made this for you. In the middle of the storm, with chaos swirling all around you, you’ve calmly found the final third of the field, thanks to your uncanny mix of on-ball guile and grace. Go finish the job in the Phantom Luna 2 Pro. Take your skills to the next level with some of Nike’s greatest innovations, like a stretchy Flyknit upper and Nike Cyclone 360 traction to help guide your unscripted agility.Shown: White/Metallic Gold Coin/BlackStyle: FJ2575-100",4.3 Stars,3
DN3577-102,90,False,90.0,https://www.nike.com/t/court-vision-mid-next-nature-mens-shoes-j5K4rb/DN3577-102,In love with the classic look of '80s basketball but have a thing for the fast-paced culture of today's game? Meet the Nike Court Vision Mid. A classic remixed with at least 20% recycled materials by weight. We replaced leather with recycled and synthetic materials that keeps the soul of the original style. Its crisp upper and stitched overlays stays true to its origins. The plush collar keeps it sleek and comfortable for your world.Shown: Summit White/Pure Platinum/White/BicoastalStyle: DN3577-102,4.8 Stars,543
DM9026-107,57,False,57.0,https://www.nike.com/t/omni-multi-court-little-kids-shoes-R4N8R3/DM9026-107,"What’s Omni, you ask? It means universal, inclusive and all. Playtime is about freedom and imagination. As the ultimate play shoe, there are no limits when your kiddo pulls these Nikes on. They’re durable for any indoor court surface and lightweight to help make play comfortable.Shown: White/Vapor Green/Total Orange/Photo BlueStyle: DM9026-107",4.2 Stars,57
5470765926,125,False,125.0,https://www.nike.com/u/custom-phantom-luna-academy-2-by-you-10001769/5470765926,"Looking to take your skills to the next level? Let the Phantom Luna Academy 2 By You help your game shine. With eye- popping underfoot plates, gritty graphics and a plethora of dazzling colors, your skills will catch the gazes of every onlooker both on the field and in the stands. With NikeSkin covering the striking area of the cleat, and Nike Cyclone 360 traction guiding your unscripted agility in the open field, it’s created with goals in mind.Shown: Multi-Color/Multi-ColorStyle: FQ8791-900",No rating available,Review summary tag not found
DV4352-001,40,False,40.0,https://www.nike.com/t/jr-tiempo-legend-10-club-little-big-kids-multi-ground-low-top-soccer-cleats-hBrcbT/DV4352-001,"Even Legends find ways to evolve. Whether you’re starting out or just playing for fun, the latest iteration of these Club cleats gets you on the field without compromising on quality. Synthetic leather conforms to your foot and doesn't overstretch, giving you better control. Lighter and sleeker than any other Tiempo to date, the Legend 10 is for any position on the field, whether you're sending a pinpoint pass through the defense or tracking back to stop a breakaway.Shown: Black/VoltStyle: DV4352-001",4.4 Stars,37
FJ2607-001,52,False,52.0,https://www.nike.com/t/jr-phantom-luna-2-club-little-big-kids-tf-high-top-soccer-shoes-s6q6HC/FJ2607-001,"Whether you’re starting out or just playing for fun, Club shoes get you on the field without compromising on quality. Created with goals in mind, the Jr. Phantom Luna 2 Club has a grippy texture covering the striking area of the shoe and reliable traction to help guide your unscripted agility.Shown: Black/BlackStyle: FJ2607-001",0 Stars,0
DV2436-101,75,True,50.97,https://www.nike.com/t/e-series-ad-mens-shoes-zmnXPP/DV2436-101,"Everyday comfort gets a modern look. The E-Series AD was designed with ease of entry in mind, which will have you reaching for them day after day. Breathable mesh and cushiony foam strike the perfect balance between comfort and support, from that first step to wherever the day takes you.Shown: Light Orewood Brown/White/Khaki/Light BoneStyle: DV2436-101",4.6 Stars,25
