product_id,full_price,discounted,current_price,product_url,description,ratings,reviews
BQ3207-002,60,False,60.0,https://www.nike.com/t/revolution-5-womens-road-running-shoes-hC41Vf/BQ3207-002,"When the road beckons, answer the call in a lightweight pair that’ll keep you moving mile after mile. Soft foam cushions your stride, and a reinforced heel delivers a smooth, stable ride. Crafted with knit material for breathable support, while a minimalist design fits in just about anywhere your day takes you.Shown: Black/Anthracite/WhiteStyle: BQ3207-002",4.6 Stars,2019.0
DH3158-108,80,True,60.97,https://www.nike.com/t/court-vision-low-next-nature-womens-shoes-ZkMMBG/DH3158-108,"In love with the classic look of '80s basketball but have a thing for the fast-paced culture of today's game? Meet the Nike Court Vision Low Next Nature. Made from at least 20% recycled materials by weight, its crisp upper and stitched overlays are inspired by the days of hook-shots and tube socks. The padded collar and rubber outsole bring comfort and traction for your world.Shown: White/White/Metallic SilverStyle: DH3158-108",4.7 Stars,440.0
FV6603-101,110,False,110.0,https://www.nike.com/t/p-6000-shoes-SGxVgg/FV6603-101,"A mash-up of past Pegasus sneakers, the P-6000 takes early 2000s running to modern heights. Featuring airy mesh and sporty lines, it's the perfect mix of head-turning looks and breathable comfort. Plus, its foam cushioning adds a lifted, track-inspired stance and unbelievable cushioning.Shown: Metallic Summit White/Pure Platinum/Wolf Grey/WhiteStyle: FV6603-101",4.9 Stars,185.0
FZ4178-010,170,True,102.97,https://www.nike.com/t/jordan-6-rings-mens-shoes-PFKJm7/FZ4178-010,"You don't win six championships without some serious skill (and footwear). The design of the Jordan 6 Rings pulls in elements from multiple innovative pairs worn by MJ over the course of his championship seasons. A hidden lacing system streamlines the look, and the toggle lock up top lets you adjust your fit.Shown: Black/White/Metallic Silver/Fire RedStyle: FZ4178-010",4.7 Stars,9.0
511417-136,100,False,100.0,https://www.nike.com/t/air-max-correlate-womens-shoes-29Vjp0/511417-136,The Nike Air Max Correlate sets you up in throwback style with a multi-textured upper and Max Air unit. Its soft foam midsole and breathable upper offer all-day comfort wherever your day takes you.Shown: White/New Green/Bright Mango/BlackStyle: 511417-136,4.6 Stars,99.0
943345-103,130,False,130.0,https://www.nike.com/t/air-max-270-big-kids-shoes-HbtNX3/943345-103,"Nike's first lifestyle Air Max shoe is everything you imagined with the Nike Air Max 270. What we love most (for obvious reasons): the BIG, bold wraparound 270 Air unit to showcase our greatest technology everywhere you go.Shown: White/Metallic Silver/WhiteStyle: 943345-103",4.8 Stars,1592.0
FJ4146-102,115,False,115.0,https://www.nike.com/t/air-force-1-07-mens-shoes-J7xw5P/FJ4146-102,"Comfortable, durable and timeless—it’s number 1 for a reason. The ‘80s construction pairs with classic colors for style that tracks whether you’re on court or on the go.Shown: White/White/MalachiteStyle: FJ4146-102",5 Stars,10.0
DR2615-007,180,False,180.0,https://www.nike.com/t/invincible-3-mens-road-running-shoes-6MqQ72/DR2615-007,"Maximum cushioning provides our most comfortable ride for everyday runs. Experience a breathable Flyknit upper and the robust platform of lightweight ZoomX foam that softens impact. Plus, the midsole of this model is wider and taller than the last for even more cushioned comfort.Shown: Phantom/Total Orange/Sail/Thunder BlueStyle: DR2615-007",4.5 Stars,442.0
DR8785-102,120,False,120.0,https://www.nike.com/t/ja-1-vacation-basketball-shoes-bCx2W3/DR8785-102,"Ja Morant became the superstar he is today by repeatedly sinking jumpers on crooked rims, jumping on tractor tires and dribbling through traffic cones in steamy South Carolina summers. The Ja 1 is a testament to his rise. With an Air Zoom unit, it supports bunny hops and hyper speed without sacrificing comfort, so that you can control your own destiny on the court, Ja-style.Shown: Coconut Milk/Khaki/Black/Coconut MilkStyle: DR8785-102",4.5 Stars,314.0
CT8532-031,200,False,200.0,https://www.nike.com/t/air-jordan-3-retro-green-glow-mens-shoes-Xv0sqM/CT8532-031,"Clean and supreme, the AJ3 returns with all of its classic style and grace. Quality leather in the upper—with that luxurious elephant print texture—combines with visible Nike Air in the sole to make a comfortable, everyday icon.Shown: Black/Wolf Grey/White/Green GlowStyle: CT8532-031",4.9 Stars,1854.0
FV5948-102,90,False,90.0,https://www.nike.com/t/air-force-1-big-kids-shoes-TlVXsf/FV5948-102,"As cool today as when it first dropped more than 40 years ago, the AF1 is a classic you can count on. Its durable construction, Air cushioning and grippy tread will see you through recess after recess. And while they look great fresh out of the box, they remain cool even when covered in scuffs and scrapes. In fact, they might be even better.Shown: White/Laser FuchsiaStyle: FV5948-102",5 Stars,9.0
414571-170,200,False,200.0,https://www.nike.com/t/air-jordan-13-retro-blue-grey-mens-shoes-TBQf23/414571-170,"Throw it back with the AJ13, the shoe originally worn by MJ during his sixth championship season. A new colorway refreshes the legend with premium White tumbled leather and Blue Grey synthetic suede. Iconic details abound, like the unmistakable quilted overlay, panther paw-inspired outsole and holographic eye. Finishing it off, hits of Yellow Ochre make the classic branding pop.Shown: White/Blue Grey/Black/Yellow OchreStyle: 414571-170",4.9 Stars,2423.0
DZ5485-010,180,False,180.0,https://www.nike.com/t/air-jordan-1-retro-high-og-black-white-mens-shoes-Tz18l4/DZ5485-010,"Classic, original, remastered. Ready to hit the streets with sophistication, this black-and-white AJ1 strikes an elegant balance in premium leather. Refined details, retro branding and a sleek white Swoosh bring it all together. Black tie optional.Shown: Black/White/WhiteStyle: DZ5485-010",4.9 Stars,1163.0
CU4933-001,150,True,90.97,https://www.nike.com/t/jordan-true-flight-mens-shoes-9TwpBF/CU4933-001,"The Jordan True Flight takes design elements from the AJ7 to create a sneaker that brings a classic performance look to streetwear. The iconic red and black color combo features premium leather structured around an internal sleeve, for a secure fit that's easy to get on and off.Shown: Black/University Red/White/ChromeStyle: CU4933-001",4.4 Stars,9.0
FZ4349-100,130,False,130.0,https://www.nike.com/t/dunk-low-womens-shoes-KxSmbV/FZ4349-100,"Created for the hardwood but taken to the streets, this '80s basketball icon returns with classic details and throwback hoops flair. Synthetic leather overlays help the Nike Dunk channel vintage style while its padded, low-cut collar lets you take your game anywhere—in comfort.Shown: Coconut Milk/White/DaybreakStyle: FZ4349-100",5 Stars,6.0
FZ5630-101,90,False,90.0,https://www.nike.com/t/killshot-2-womens-shoes-3z3Nnb/FZ5630-101,"Inspired by our original tennis shoe, the Killshot 2 gets updated with fresh palettes and mixed materials like soft suede and smooth leather. To prove you're on top, the gum rubber sole adds the cherry on bottom.Shown: Sail/Gum Yellow/Black/SailStyle: FZ5630-101",4.8 Stars,14.0
BQ6472-130,125,False,125.0,https://www.nike.com/t/air-jordan-1-mid-womens-shoes-Kg3nnj/BQ6472-130,"The Air Jordan 1 Mid brings full-court style and premium comfort to an iconic look. Its Air-Sole unit cushions play on the hardwood, while the padded collar gives you a supportive feel.Shown: Sail/Anthracite/Jade SmokeStyle: BQ6472-130",4.8 Stars,1214.0
FN7405-100,210,False,210.0,https://www.nike.com/t/air-jordan-5-retro-se-mens-shoes-gKlWtk/FN7405-100,"There's a reason MJ's 5th shoe remains a fan favorite. Its fierce zig-zag midsole details, iconic lace locks and mesh-inspired shoe cage are instantly recognizable, giving you stand-out style you can rock any day of the week.Shown: Sail/Light Orewood Brown/Coconut Milk/BlackStyle: FN7405-100",4.4 Stars,14.0
FN5030-001,125,False,125.0,https://www.nike.com/t/air-jordan-1-low-se-womens-shoes-jxMXgH/FN5030-001,Put your best foot forward in this eye-catching AJ1. Luxe metallic cracked leather lets you shine like the star you are while premium details (peep that semi-translucent sole) keep these chrome-inspired kicks on point.Shown: Metallic Silver/Wolf Grey/White/Photon DustStyle: FN5030-001,4.6 Stars,37.0
CZ0596-100,120,False,120.0,https://www.nike.com/t/free-metcon-4-womens-workout-shoes-pxHVt9/CZ0596-100,"The Nike Free Metcon 4 combines flexibility with stability to help you get the most out of your training program. Updated ""chain-link"" mesh cools and flexes as you speed through agility drills, while support at the midfoot and heel braces you for your heaviest sets in the weight room.Shown: White/Mint Foam/University Blue/Metallic SilverStyle: CZ0596-100",4.6 Stars,473.0
DA6364-101,90,False,90.0,https://www.nike.com/t/blazer-low-77-vintage-mens-shoes-jsksCM/DA6364-101,"Praised by the streets for its classic simplicity and comfort, the Nike Blazer Low '77 Vintage returns with its low-profile style and heritage b-ball looks. Featuring luscious suede details, a retro Swoosh design and a super-soft collar, it's the must-have wardrobe staple that will take you everywhere.Shown: White/Sail/BlackStyle: DA6364-101",4.6 Stars,145.0
CT8013-057,200,False,200.0,https://www.nike.com/t/air-jordan-12-retro-mens-shoes-9rPt0x/CT8013-057,"No need to call for a ride—MJ's game-winning look from '96 will get you where you need to go. This AJ12 is the return of Tinker Hatfield's celebrated design, the first to bring Zoom Air cushioning to Jordan's signature line. Premium materials give it a seasonal refresh, while the sunrise-inspired stitch lines on the upper hook back to the original. This is buzzer-beater style, perfected.Shown: Black/Metallic Gold/Taxi/Field PurpleStyle: CT8013-057",4.9 Stars,625.0
FZ3969-705,180,False,180.0,https://www.nike.com/t/invincible-3-womens-road-running-shoes-tfL5Tr/FZ3969-705,"Maximum cushioning provides our most comfortable ride for everyday runs. Experience a breathable Flyknit upper and the robust platform of lightweight ZoomX foam that softens impact. Plus, the midsole of this model is wider and taller than the last for even more cushioned comfort.Shown: Barely Volt/White/Pink Foam/Hyper PinkStyle: FZ3969-705",4.3 Stars,6.0
FD9082-002,140,False,140.0,https://www.nike.com/t/air-max-1-mens-shoes-2C5sX2/FD9082-002,"Meet the leader of the pack. Walking on clouds above the noise, the Air Max 1 blends timeless design with cushioned comfort. Sporting a fast-paced look, wavy mudguard and Nike Air, this classic icon hit the scene in ‘87 and continues to be the soul of the franchise today.Shown: Platinum Tint/Wolf Grey/Dark ObsidianStyle: FD9082-002",4.9 Stars,330.0
FN0237-111,70,False,70.0,https://www.nike.com/t/force-1-low-easyon-little-kids-shoes-hrvqN1/FN0237-111,"The look of laces without the struggle of having to tie them? Now, that's easy. The laces on these sneakers are just for show—the top two lace loops are attached to a hook-and-loop strap so kids can fasten them fast while still enjoying the traditional look of the AF1. But these shoes aren't just easy for kids to put on. We designed them around kids' feet for overall comfort too.Shown: White/White/WhiteStyle: FN0237-111",4.7 Stars,31.0
FB7160-231,115,True,91.97,https://www.nike.com/t/dunk-low-retro-mens-shoes-1xlGBR/FB7160-231,"Created for the hardwood but taken to the streets, this '80s icon returns with classic details and throwback hoops flair. The smooth leather upper provides a durable yet premium look and feel while a padded, low-cut collar and foam midsole let you comfortably take your game anywhere.Shown: Rattan/Sail/Dark Driftwood/Gorge GreenStyle: FB7160-231",4.4 Stars,7.0
FZ4341-100,135,False,135.0,https://www.nike.com/t/dunk-low-womens-shoes-fHtPfk/FZ4341-100,"The '80s basketball icon returns with classic details and throwback hoops flair. Channeling vintage style back onto the streets, its padded, low-cut collar lets you take your game anywhere—in comfort.Shown: Coconut Milk/Alabaster/Light Bone/SesameStyle: FZ4341-100",4.5 Stars,4.0
DV0740-002,75,True,44.97,https://www.nike.com/t/flex-experience-run-12-mens-road-running-shoes-lqThC9/DV0740-002,"Stay steady and keep progressing toward your running goals in the Flex Experience 12. Minimal with full range of motion from heel to toe, it’s made to move with every stride, pace and kick when you find your groove.Shown: Black/Anthracite/Bronzine/Olive AuraStyle: DV0740-002",5 Stars,8.0
CW1588-100,70,False,70.0,https://www.nike.com/t/dunk-low-little-kids-shoes-9T9drS/CW1588-100,The Nike Dunk Low is an easy score for your kiddo’s closet. This mid-‘80s hoops icon returns with super-durable construction and original colors. Add in a rubber sole for traction and this one's a slam dunk for young sneakerheads.Shown: White/White/BlackStyle: CW1588-100,5 Stars,189.0
DN1791-105,90,True,68.97,https://www.nike.com/t/cortez-leather-womens-shoes-tZtTd5/DN1791-105,"One word: tradition. From heritage running to fashion phenom, its retro appeal, sponge-soft midsole and seesaw detailing deliver decade after decade. This iteration combines smooth leather and easy-to-style colors for a vintage vibe.Shown: White/Smokey Mauve/Black/Platinum VioletStyle: DN1791-105",4.6 Stars,91.0
DZ5485-701,180,False,180.0,https://www.nike.com/t/air-jordan-1-retro-high-og-yellow-ochre-mens-shoes-JHpxkn/DZ5485-701,"A classic, remastered. This AJ1 balances Yellow Ochre and Black against a tumbled Sail leather backdrop for a clean, sophisticated finish. Refined details and retro branding bring it all together: old-meets-new style as smooth as MJ's fadeaway.Shown: Yellow Ochre/Sail/BlackStyle: DZ5485-701",4.9 Stars,1163.0
DV0831-110,115,False,115.0,https://www.nike.com/t/dunk-low-retro-mens-shoes-76KnBL/DV0831-110,"Created for the hardwood but taken to the streets, the basketball icon returns with classic details and throwback hoops flair. Channeling '80s vibes, its padded, low-cut collar lets you take your game anywhere—in comfort.Shown: White/Summit White/University GoldStyle: DV0831-110",4.7 Stars,74.0
FQ1313-151,75,False,75.0,https://www.nike.com/t/jordan-4-retro-baby-toddler-shoes-SHdgNC/FQ1313-151,Start 'em young with a vibrant edition of the Jordan 4. Foam cushioning in the underfoot and a durable upper make these mini J's ready for what the day has in store.Shown: White/Hyper VioletStyle: FQ1313-151,0 Stars,0.0
FV5951-001,90,False,90.0,https://www.nike.com/t/air-force-1-le-big-kids-shoes-Tzzkvl/FV5951-001,"As cool today as when it first dropped more than 40 years ago, the AF1 is a classic you can count on. Its durable construction and grippy tread will see you through recess after recess. And while they look great fresh out of the box, they remain cool even when covered in scuffs and scrapes. In fact, they might be even better.Shown: Black/Black/Black/BlackStyle: FV5951-001",5 Stars,7.0
FQ3682-100,160,False,160.0,https://www.nike.com/t/air-jordan-5-retro-se-big-kids-shoes-lJxzp4/FQ3682-100,"Set sail in the AJ5. With a fresh take on a classic colorway, this special edition brings trendy neutrals to the iconic silhouette. Premium leather and a Max Air unit in the heel make it distinctively Jordan.Shown: Sail/Light Orewood Brown/Coconut Milk/BlackStyle: FQ3682-100",0 Stars,0.0
BV1094-001,28,False,28.0,https://www.nike.com/t/kawa-baby-toddler-slides-rQSC5p/BV1094-001,The Nike Kawa Slide has a soft strap and plush cushioning for comfort that lasts all day. Hidden seams help prevent rubbing.Shown: Black/White/White/WhiteStyle: BV1094-001,4.3 Stars,576.0
FD1146-100,115,False,115.0,https://www.nike.com/t/air-force-1-07-easyon-shoes-vpmlK3/FD1146-100,"Quicker than 1, 2, 3—the original hoops shoe lets you get going. This version of the AF1 features Nike EasyOn technology for a hands-free experience. The flexible heel collapses when you step in then snaps back into place, making it easy to slip on and off. Add that to its clean, crisp leather and you've got ultimate wearability. Yeah, it's everything you love and then some.Shown: White/White/WhiteStyle: FD1146-100",4.7 Stars,134.0
CT8529-170,200,False,200.0,https://www.nike.com/t/air-jordan-6-retro-yellow-ochre-mens-shoes-QLGPHR/CT8529-170,"MJ wore 'em when he claimed his first championship and you'll be wearing 'em for—well, whatever you want. Laden with dynamic design lines and those iconic lace locks, these sneakers bring throwback style to any 'fit. Lace up, and let your kicks do the talking.Shown: White/Black/Yellow OchreStyle: CT8529-170",4.8 Stars,1003.0
FZ3534-100,90,False,90.0,https://www.nike.com/t/dunk-low-big-kids-shoes-7mRDHd/FZ3534-100,"Whether you're a hooper, skater or just love kicks, the Dunk Low has been a long-time favorite for many athletes. Fresh colors bring the energy to the classic style, while the rubber sole gives grip and traction. It's time to play.Shown: White/Mint FoamStyle: FZ3534-100",5 Stars,2.0
943827-001,36,False,36.0,https://www.nike.com/t/sunray-protect-2-baby-toddler-sandals-zrN0M9/943827-001,"Nike Sunray Protect 2 Sandals deliver total toe coverage and outsole traction that's perfect for outdoor play. Hook-and-loop straps make on and off easy, while openings on top promote airflow when little feet get hot.Shown: Black/WhiteStyle: 943827-001",4.8 Stars,554.0
DV4129-700,260,False,260.0,https://www.nike.com/t/vaporfly-3-mens-road-racing-shoes-8DD182/DV4129-700,"Catch ‘em if you can. Giving you race-day speed to conquer any distance, the Nike Vaporfly 3 is made for the chasers, the racers, the elevated pacers who can’t turn down the thrill of the pursuit. We reworked the leader of the super shoe pack and tuned the engine underneath to help you chase personal bests from a 10K to marathon. From elite runners to those new to racing, this versatile road-racing workhorse is for those who see speed as a gateway to more miles and more seemingly uncatchable highs.Shown: Volt/Scream Green/Barely Volt/BlackStyle: DV4129-700",4.5 Stars,280.0
FD1437-130,140,False,140.0,https://www.nike.com/t/air-jordan-1-high-og-big-kids-shoes-xXjTnr/FD1437-130,"Familiar but always fresh, the iconic Air Jordan 1 is remastered for today's sneakerhead culture. This Retro High OG version goes all in with premium leather, comfortable cushioning and classic design details.Shown: White/Green Glow/BlackStyle: FD1437-130",4.9 Stars,540.0
BQ6806-100,105,False,105.0,https://www.nike.com/t/blazer-mid-77-vintage-mens-shoes-nw30B2/BQ6806-100,"In the ‘70s, Nike was the new shoe on the block. So new in fact, we were still breaking into the basketball scene and testing prototypes on the feet of our local team. Of course, the design improved over the years, but the name stuck. The Nike Blazer Mid ’77 Vintage—classic since the beginning.Shown: White/BlackStyle: BQ6806-100",4.7 Stars,805.0
FD1412-010,85,False,85.0,https://www.nike.com/t/jordan-1-retro-high-og-black-white-little-kids-shoes-pgVgBz/FD1412-010,"Classic, original, remastered. Ready for little feet to hit the streets with grownup swag, this black-and-white Jordan 1 strikes a balance in premium leather. Refined details, retro branding and a sleek white Swoosh bring it all together. Pair 'em with a bow tie for maximum cuteness.Shown: Black/White/WhiteStyle: FD1412-010",5 Stars,140.0
FZ4347-100,130,False,130.0,https://www.nike.com/t/dunk-low-womens-shoes-jFHfRW/FZ4347-100,"Created for the hardwood but taken to the streets, this ‘80s basketball icon returns with classic details and throwback hoops flair. Synthetic leather overlays in soft pastels help the Nike Dunk channel sleek vintage style while its padded, low-cut collar lets you take your game anywhere—in comfort.Shown: Summit White/Aquarius Blue/Soft Yellow/Glacier BlueStyle: FZ4347-100",4.9 Stars,18.0
CI0919-100,135,False,135.0,https://www.nike.com/t/air-force-1-shadow-womens-shoes-kTgn9J/CI0919-100,"The Nike Air Force 1 Shadow puts a playful twist on a classic b-ball design. Using a layered approach, doubling the branding and exaggerating the midsole, it highlights AF-1 DNA with a bold, new look.Shown: White/White/WhiteStyle: CI0919-100",4.8 Stars,969.0
FD8315-700,285,False,285.0,https://www.nike.com/t/alphafly-3-womens-road-racing-shoes-7WcPfT/FD8315-700,"Fine-tuned for marathon speed, the Alphafly 3 helps push you beyond what you thought possible. Three innovative technologies power your run: A double dose of Air Zoom units helps launch you into your next step; a full-length carbon fiber plate helps propel you forward with ease; and a heel-to-toe ZoomX foam midsole helps keep you fresh from start to 26.2. Time to leave your old personal records in the dust.Shown: Volt/Dusty Cactus/Total Orange/ConcordStyle: FD8315-700",4.5 Stars,33.0
DV9956-006,150,True,82.97,https://www.nike.com/t/air-jordan-2-low-origins-mens-shoes-0GTxck/DV9956-006,"Wear a shoe with over 30 years of legacy that remains fresh to this day. Making its debut in 1986, the AJ2 was the cool younger sibling of its famous predecessor—a sleeker and more pared-down version of the iconic AJ1. With premium leather and an Air-Sole unit underfoot, this throwback serves the ultimate combo of wearability and style.Shown: Black/Fir/Cement Grey/Fire RedStyle: DV9956-006",4.7 Stars,30.0
CW1589-100,55,False,55.0,https://www.nike.com/t/dunk-low-baby-toddler-shoes-JvlMBn/CW1589-100,The Nike Dunk Low is an easy score for your kiddo’s closet. This mid-‘80s hoops icon returns with super durable construction and original colors. Ankle padding and easy elastic laces make it a slam dunk for young sneakerheads.Shown: White/White/BlackStyle: CW1589-100,4.6 Stars,72.0
FZ4159-100,160,False,160.0,https://www.nike.com/t/air-jordan-1-low-g-nrg-golf-shoes-vLQwB5/FZ4159-100,"Where do you envision the game going years from now? The oncoming evolution is today in this special AJ1 Low. An iridescent double Swoosh design and metallic finishes nod to golf’s future through a luxe lens as the game continues to evolve and the links start to stir once again. You still get all the clubhouse cool of the original AJ1—Nike Air cushioning, Wings logo and genuine leather—plus a traction pattern that's ready for 18 holes.Shown: White/BlackStyle: FZ4159-100",4.9 Stars,12.0
DJ0292-101,100,False,100.0,https://www.nike.com/t/blazer-low-platform-womens-shoes-X8Nl4M/DJ0292-101,"Praised for its classic simplicity and comfort, the Nike Blazer Low Platform elevates the hoops icon. The lifted midsole/outsole lets you step confidently while the upper keeps the proportions you loved from the original.Shown: White/Sail/Team Orange/BlackStyle: DJ0292-101",4.5 Stars,378.0
FZ4133-640,160,False,160.0,https://www.nike.com/t/air-max-1-mens-shoes-Z12HrC/FZ4133-640,"Meet the leader of the pack. Walking on clouds above the noise, the Air Max 1 blends timeless design with cushioned comfort. Smooth leather and soft suede updates this long-standing icon with visual texture. With a fast-paced look, it's no wonder these kicks have reigned supreme since 1987.Shown: Light Soft Pink/Anthracite/Adobe/Vapor GreenStyle: FZ4133-640",5 Stars,2.0
FD2596-107,180,False,180.0,https://www.nike.com/t/air-jordan-1-retro-high-og-white-and-gold-womens-shoes-Hnf3kV/FD2596-107,"Put some shine on your shoe game. This AJ1 elevates MJ's first signature model with glossy hits of gold against a clean leather backdrop. Premium materials, modern cushioning and a padded ankle collar refresh the iconic shoe that started it all. Retro Nike Air branding throws it back, and a golden keychain is included to immortalize the legacy.Shown: White/Gum Light Brown/Metallic GoldStyle: FD2596-107",4.9 Stars,211.0
CD0197-002,70,True,64.97,https://www.nike.com/t/flex-control-4-mens-workout-shoes-14Z62l/CD0197-002,"Emphasizing lightweight comfort and stability, the Nike Flex Control 4 is tailored to explosive workouts. Its lightweight, flexible upper has a midfoot strap for stability, while the sole has deep flex grooves to let your foot move naturally.Shown: Black/Dark Smoke Grey/Smoke Grey/WhiteStyle: CD0197-002",4.5 Stars,99.0
DD1869-103,130,False,130.0,https://www.nike.com/t/dunk-high-womens-shoes-LwCxXJ/DD1869-103,"Created for the hardwood but taken to the streets, the '80s b-ball icon returns with crisp leather and retro colors. The classic hoops design channels '80s vintage back onto the streets while the padded, high-top collar adds an old-school look rooted to comfort.Shown: White/University Red/BlackStyle: DD1869-103",4.9 Stars,724.0
DQ1470-102,100,True,69.97,https://www.nike.com/t/blazer-low-77-jumbo-womens-shoes-PdFBP1/DQ1470-102,"They say, ""Don't fix what works."" We say, ""Perfect it."" This streetwear superstar gets revamped with jumbo-sized details. Harnessing the old-school look you love, the Nike Blazer Low '77 Jumbo features an oversized Swoosh design, extra-wide laces and thicker stitching.Shown: White/Rose Whisper/White/Pink OxfordStyle: DQ1470-102",4.5 Stars,155.0
CK2201-100,45,False,45.0,https://www.nike.com/t/force-1-crib-baby-bootie-clk354/CK2201-100,The Nike Force 1 Crib Baby Bootie reimagines the iconic Air Force 1 for little feet. It has a classic leather design and elastic laces so you can easily slip them on and off.Shown: White/White/WhiteStyle: CK2201-100,4.9 Stars,213.0
DV1307-104,150,True,84.97,https://www.nike.com/t/air-jordan-1-zoom-cmft-2-mens-shoes-Tw02qw/DV1307-104,"Premium suede and Jordan Brand's signature Formula 23 foam come together to give you an extra luxurious (and extra cozy) AJ1. You don't need to play ""either or"" when it comes to choosing style or comfort with this one—which is nice, 'cause you deserve both.Shown: Sail/Blue Grey/Light Silver/Dark Powder BlueStyle: DV1307-104",4.8 Stars,130.0
FQ9174-100,90,False,90.0,https://www.nike.com/t/jordan-3-retro-ivory-little-kids-shoes-jdfbK4/FQ9174-100,Your little star is gonna shine bright in these J's. The combination of a timeless look—you know we're talking about that luxurious elephant print texture—and quality materials means the playground will never be the same.Shown: White/Red Stardust/Sail/AnthraciteStyle: FQ9174-100,0 Stars,0.0
DX5883-100,115,False,115.0,https://www.nike.com/t/air-force-1-07-easyon-womens-shoes-q2Nz01/DX5883-100,"Quicker than 1, 2, 3—the original hoops shoe lets you get going. This version of the AF1 features Nike EasyOn technology for a hands-free experience. The flexible heel collapses when you step in then snaps back into place, making it easy to slip on and off. Add that to its clean, crisp leather and you've got ultimate wearability. Yeah, it's everything you love and then some.Shown: White/White/WhiteStyle: DX5883-100",4.6 Stars,125.0
FD6817-003,135,True,87.97,https://www.nike.com/t/air-jordan-1-mid-se-craft-mens-shoes-5VjD18/FD6817-003,New colors and fresh textures give you an artisanal AJ1 that keeps the look classic and the feel familiar. This all-time favorite is made of premium materials and decked out with raw edges and contrasting stitching.Shown: Anthracite/Black/Bright Mandarin/Sky J Light OliveStyle: FD6817-003,4.8 Stars,30.0
FZ3136-100,67,True,51.97,https://www.nike.com/t/court-borough-recraft-se-big-kids-shoes-TLbln6/FZ3136-100,"Add a little flower power to your day with these special edition sneakers. Made for the long haul, this ""recrafted"" legend combines durable materials and a timeless design for classic style made in a whole new way. Plus, a redesigned toe box and midfoot help give your feet extra room as you run, jump and play.Shown: Sanddrift/Twine/Black/WhiteStyle: FZ3136-100",5 Stars,2.0
DJ6040-010,47,True,31.97,https://www.nike.com/t/flex-runner-2-little-kids-shoes-5nS0pV/DJ6040-010,Who’s ready to play? The Nike Flex Runner 2 is built for the kiddo on the go who loves to play—from the playground to wherever their day takes them. It’s laces-free! Meaning it’s super quick to slip on and off. The straps and bootie-like design make sure your little one’s fit stays snug while they run and jump.Shown: Football Grey/Light Armory Blue/White/Midnight NavyStyle: DJ6040-010,4.8 Stars,859.0
DR8884-102,175,True,113.97,https://www.nike.com/t/air-jordan-2-retro-python-mens-shoes-1dBD2H/DR8884-102,"Making its debut in 1986, the AJ2 was the cool younger sibling of its famous predecessor—a sleeker and more pared-down version of the iconic AJ1. For this edition, we exchanged the signature iguana print panels with metallic python print leather for a cold-blooded finish. With premium materials and Nike Air cushioning, this throwback serves up the ultimate combo of wearability and style.Shown: White/Black/Sail/Fire RedStyle: DR8884-102",4.8 Stars,174.0
FZ4183-002,110,True,88.97,https://www.nike.com/t/air-jordan-1-low-womens-shoes-7fbNqc/FZ4183-002,"Classic Jordan colors come together on the always-stylish AJ1. This all-time favorite is made of premium materials, pumped full of cushy Nike Air and decked out with iconic accents to give you a staple sneaker with a modern expression.Shown: Cement Grey/Black/White/Fire RedStyle: FZ4183-002",4 Stars,3.0
942837-001,100,True,80.97,https://www.nike.com/t/free-rn-2018-womens-running-shoes-zE8Je3/942837-001,"The Nike Free RN 2018 delivers an even more adaptive fit than before. Stretch material in the upper moves with your foot, while the tri-star outsole pattern adjusts to your every step for a ride that delivers support and flexibility where you need it.Shown: Black/WhiteStyle: 942837-001",4.6 Stars,553.0
FQ3245-300,80,False,80.0,https://www.nike.com/t/tiempo-emerald-legend-10-academy-tf-low-top-soccer-shoes-MHQL6V/FQ3245-300,"We make Academy shoes for those looking to take their game to the next level. Celebrating 30 years of Tiempo, this Legend 10 references old Tiempo elements that are part of Nike’s DNA along with futuristic textures and graphics. Add in FlyTouch Lite for amplified touch, and you’re ready to leave your mark over the next three decades.Shown: Dark Atomic Teal/SailStyle: FQ3245-300",0 Stars,0.0
905373-407,55,False,55.0,https://www.nike.com/t/sb-check-canvas-big-kids-skate-shoes-PxRKOX/905373-407,"Lightweight and supportive, the Nike SB Check Canvas gives you what you need to roam in comfort. Durable canvas fabric up top pairs with a grippy rubber outsole on the bottom to help you stay comfortable on and off your board.Shown: Light Armory Blue/White/White/Midnight NavyStyle: 905373-407",4.7 Stars,31.0
FJ6805-101,150,False,150.0,https://www.nike.com/t/jordan-1-mid-td-mens-football-cleat-L05PM5/FJ6805-101,"Engineered for speed, the Jordan 1 Mid TD offers a new degree of agility and quickness. Its wide stud placements help you cut faster than ever before. And the durable design is backed by synthetic leather details in the upper that help resist abrasion.Shown: White/White/Grey FogStyle: FJ6805-101",4.8 Stars,10.0
HF5699-019,105,False,105.0,https://www.nike.com/t/killshot-2-leather-mens-shoes-1ppj5M/HF5699-019,"Inspired by the original low-profile tennis shoes, the Nike Killshot 2 updates the upper with premium textured leathers to create a fresh take on an old-school look. And it wouldn't be a ""tennis"" shoe without the gum rubber sole's reliable traction. From soft suedes to smooth leathers with the perfect sheen, it's classic courtside attitude with a modern touch.Shown: Light Bone/Gum Yellow/Light British Tan/SailStyle: HF5699-019",0 Stars,0.0
